customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2406-XBXY,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,83.33,2547.69,Yes
8181-FANW,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.49,1439.55,Yes
1224-VGAY,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,65.63,3709.05,Yes
3824-VWYN,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.27,1116.9,No
5243-THFF,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),101.56,6274.4,No
2470-XJWT,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.11,2992.32,Yes
8457-BAOU,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.77,2012.37,Yes
3944-HQKJ,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.39,3480.83,No
3595-EECT,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,97.28,756.83,No
2028-NZDP,Male,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.37,2417.28,No
1266-LXBE,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.62,2871.65,Yes
1334-MZTF,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,87.2,3631.3,No
8951-OBQE,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.86,283.18,No
9758-MSCC,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1086.29,No
5024-HJHD,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.78,208.36,No
6168-HCCZ,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,63.22,1149.09,No
9971-RITU,Female,1,No,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.91,1406.45,No
8141-HBJM,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.18,3704.39,Yes
7135-PJTT,Female,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.64,2870.7,No
4735-DFOM,Female,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.2,318.39,No
9245-BQZY,Female,0,No,No,48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.57,3422.82,Yes
4925-ZSPL,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.87,1948.79,No
3989-NPTE,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.94,3371.06,No
5548-BOHU,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.25,1111.67,Yes
1981-HDVV,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.32,275.81,No
8914-KZOI,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.25,603.44,No
2944-REIW,Female,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.17,1567.61,No
3140-SHTQ,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),81.02,3359.44,No
8306-FNFT,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.95,318.23,No
2499-XGTQ,Female,0,Yes,No,27,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.09,1511.0,No
1229-LSPN,Male,1,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),64.42,2276.57,No
5946-WBOS,Male,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,100.93,5249.85,Yes
1464-BLKJ,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.44,1514.54,Yes
8529-KONR,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.24,3190.92,Yes
5499-PJWZ,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,72.62,2046.83,No
9454-BZZM,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.12,3563.23,Yes
5773-KIAS,Male,1,No,No,53,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,64.81,3407.5,No
9197-ODZT,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.6,449.48,Yes
6082-LSLQ,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.04,4424.56,Yes
1447-HVJG,Male,1,Yes,Yes,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.17,2944.82,No
5034-WTIQ,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.38,1909.88,No
9260-ROBC,Female,0,No,No,40,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.44,2734.08,No
8817-ISBP,Male,0,Yes,No,33,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.25,2793.65,No
2279-HACW,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.18,1406.07,No
5099-WFEK,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,83.05,4187.18,Yes
7545-OPES,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.69,3985.97,Yes
2399-ABYT,Female,0,No,Yes,30,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.85,2260.85,Yes
8287-VHBI,Female,1,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.26,5665.7,No
6968-DNIX,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),98.99,1720.42,No
2734-IQEM,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.11,5057.31,No
6459-OLHF,Male,1,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.93,655.94,No
2571-AQCG,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.4,4205.28,Yes
6522-GOMY,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.88,822.27,Yes
3041-ULQW,Male,0,No,Yes,36,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.06,1920.43,No
8171-VEKD,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.22,6656.36,No
9026-JYGP,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.85,3640.58,No
8699-VGNO,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.66,281.23,Yes
1902-HDCZ,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,79.05,1393.89,No
4426-BBXE,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.76,1263.11,No
5229-QIYV,Female,0,No,No,62,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.92,3868.01,No
8379-JZMT,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),89.68,6300.06,No
3701-DPUG,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,77.97,2997.79,No
3436-JYIP,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,91.58,720.87,Yes
7609-MHQS,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.07,1621.24,No
1763-ITVY,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,98.06,4213.1,No
6350-PQGO,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.65,574.75,Yes
5973-UCGF,Male,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.03,773.68,No
2400-KWAC,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,102.37,5802.31,Yes
5852-IXND,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.29,665.31,No
2069-INLB,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.26,346.61,No
2051-EUDS,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,91.26,3075.87,No
3026-EBWU,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.71,1328.27,Yes
2646-ALAA,Female,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.59,1187.91,Yes
6462-NBQD,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.37,127.11,Yes
9567-JMGF,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.89,1165.65,No
5004-TWEE,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.0,3660.82,No
6870-EHXW,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.1,3435.05,No
8557-LUPB,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),91.53,5171.04,No
2759-FJSJ,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),83.07,2994.19,No
8542-LVRC,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.71,193.39,No
5339-QVCY,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.23,1153.13,No
8546-XLCZ,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,97.66,6150.97,No
7237-NVCB,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.15,1571.56,No
7715-JMMV,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.98,5184.11,No
3462-LKLU,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.12,520.39,No
7350-IVMN,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,88.35,3136.95,Yes
9658-RDSQ,Female,0,No,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,62.37,1642.59,No
2029-QXAH,Female,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,32.91,1870.09,No
7004-MLHG,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),81.07,4943.52,No
7815-MKJS,Male,0,No,No,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,52.19,2562.33,No
9232-WGPR,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.01,933.32,No
3723-PDZE,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,72.09,2871.54,No
8558-NJGC,Female,1,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,79.82,1017.34,No
9637-EKZA,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.41,1595.92,No
1950-PVTC,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.65,3398.18,Yes
6214-FQWQ,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,75.88,3168.26,Yes
4817-GOUG,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.39,3709.67,No
4174-WOFI,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.45,946.24,No
8706-XDEQ,Male,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.23,2199.64,Yes
6370-QDAX,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),71.86,3762.36,No
7100-IPXY,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,107.87,4705.84,No
7823-QQSS,Male,0,No,No,38,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.83,3126.71,Yes
5515-JCCS,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),81.54,3668.48,No
7318-QXXS,Male,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,61.25,3394.24,No
4190-SMNH,Female,0,Yes,No,46,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.26,3948.68,Yes
3895-BHQM,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,73.0,2708.84,No
6350-FCHS,Male,1,Yes,Yes,67,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),63.92,4201.34,No
4443-UHPY,Female,0,Yes,No,24,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,50.07,1086.48,No
4253-STUX,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.26,976.34,No
7613-YDVW,Male,0,No,Yes,38,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.03,2142.03,No
4035-WNZU,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,74.53,1554.44,No
5589-CIIK,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.73,219.68,Yes
8169-ZKNG,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),73.63,4636.33,No
4054-FUAV,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,81.28,3303.86,No
9978-OFHZ,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.55,1169.99,No
7611-LFOC,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,72.84,3555.61,No
5907-PENG,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.89,1465.06,No
7232-QGSU,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.27,1377.31,No
2760-IYHE,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.72,912.37,No
5188-FRVA,Female,0,No,Yes,39,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),66.0,2445.08,No
8739-WRJG,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.85,1974.54,No
7182-AQZQ,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.52,1528.28,No
4535-XSAM,Male,1,No,No,51,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.98,3343.81,Yes
3378-STMO,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,80.15,1782.09,Yes
5934-ABVH,Female,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),95.56,3609.47,No
5835-CFUY,Female,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),104.66,3388.31,No
9932-IMER,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.18,444.82,No
4765-PQIG,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,67.59,1996.49,No
4180-YZVJ,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.41,1671.07,No
6955-KSNO,Female,0,No,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,70.38,1042.48,No
2703-NYEH,Female,1,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,82.84,5109.17,No
8957-URAI,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,87.37,82.26,Yes
9829-HAAY,Male,0,Yes,No,62,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),66.29,3978.71,No
5613-ACZA,Male,0,Yes,No,34,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),67.62,2291.96,No
1440-XNXY,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,86.52,2265.12,No
8139-NFTF,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,75.78,3362.21,No
5064-DRRO,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.68,4264.29,No
6994-AOJI,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,93.31,1094.4,No
2368-UYPJ,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.3,381.23,No
9180-LXLB,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.58,2355.91,No
3651-ACTF,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,96.91,2590.28,No
4054-FNUR,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,93.79,6460.76,No
7237-AJCK,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),92.44,5699.37,No
7669-ITVB,Female,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,62.22,1426.87,No
4237-BCBR,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,67.62,2287.94,No
2268-FYZD,Female,0,No,No,47,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.48,2896.67,No
3059-WDFU,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.76,5237.18,Yes
3306-QJJL,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.19,1222.62,No
9754-YLYK,Female,1,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),67.39,1467.17,No
7476-FIZO,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,99.36,4551.32,No
5428-JULB,Female,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,81.09,4595.29,No
5896-VEGE,Female,1,Yes,No,35,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,64.59,2165.69,No
1692-YSPI,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.38,1236.07,No
6407-DYVF,Male,0,No,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.88,3634.8,No
3325-HEVV,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,89.34,5045.72,No
4523-OGIR,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),68.21,2187.46,No
9356-GNKC,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.23,1390.36,Yes
9758-KSLD,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.21,3315.25,No
2879-PDGO,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.22,980.35,No
